Date,Place,RaceNum,Horse,Type,Status,Odds,Prob,EV,Bet,Payout,Result,Balance
2024-10-06,新潟,1,2,Single,BET,304.1,0.7,2.1,200,0,LOSE,263708
2024-10-12,京都,12,3,Single,BET,322.9,0.7,2.18,200,0,LOSE,263508
2024-10-12,新潟,10,7,Single,BET,146.4,1.9,2.79,200,0,LOSE,263308
2024-10-12,京都,1,6,Single,BET,412.1,1.3,5.5,200,0,LOSE,263108
2024-10-12,京都,9,2,Single,BET,202.5,1.2,2.44,200,0,LOSE,262908
2024-10-12,京都,11,3,Single,BET,432.8,0.6,2.61,200,0,LOSE,262708
2024-10-12,新潟,2,6,Single,BET,207.2,1.2,2.58,200,41440,WIN,303948
2024-10-12,新潟,1,4,Single,BET,28.0,8.8,2.47,300,0,LOSE,303648
2024-10-12,新潟,1,8,Single,BET,40.8,6.7,2.75,300,0,LOSE,303348
2024-10-12,新潟,1,2,Single,BET,89.8,2.8,2.53,300,0,LOSE,303048
2024-10-12,新潟,1,1.0-10.0,Wide,BET,2.6,5461.4,0.29,300,0,LOSE,302748
2024-10-12,新潟,1,1.0-4.0,Wide,BET,7.2,1901.6,0.29,300,0,LOSE,302448
2024-10-12,新潟,12,6,Single,BET,442.5,0.6,2.51,300,0,LOSE,302148
2024-10-12,新潟,9,1,Single,BET,127.5,2.5,3.25,300,0,LOSE,301848
2024-10-12,京都,2,9,Single,BET,105.6,3.1,3.28,300,0,LOSE,301548
2024-10-12,新潟,4,9,Single,BET,79.0,7.7,6.08,300,0,LOSE,301248
2024-10-12,新潟,4,1,Single,BET,64.2,6.7,4.33,300,0,LOSE,300948
2024-10-12,新潟,4,6,Single,BET,97.6,3.3,3.25,300,0,LOSE,300648
2024-10-12,新潟,4,10.0-9.0,Wide,BET,8.4,1975.8,0.37,300,2529,WIN,302877
2024-10-13,東京,1,4,Single,BET,337.5,0.7,2.48,300,0,LOSE,302577
2024-10-13,京都,12,4,Single,BET,136.6,3.1,4.3,300,0,LOSE,302277
2024-10-13,東京,9,5,Single,BET,63.0,11.9,7.51,300,0,LOSE,301977
2024-10-13,東京,9,2,Single,BET,18.0,11.6,2.08,300,0,LOSE,301677
2024-10-13,東京,9,4,Single,BET,25.0,8.2,2.06,300,0,LOSE,301377
2024-10-13,東京,9,3,Single,BET,47.5,7.2,3.43,300,0,LOSE,301077
2024-10-13,東京,9,7.0-5.0,Wide,BET,7.8,2918.4,1.19,300,0,LOSE,300777
2024-10-14,新潟,12,5,Single,BET,27.2,10.3,2.79,300,0,LOSE,300477
2024-10-14,新潟,12,7,Single,BET,345.9,0.6,2.04,300,0,LOSE,300177
2024-10-14,東京,8,8,Single,BET,360.2,0.6,2.22,300,0,LOSE,299877
2024-10-14,東京,8,7,Single,BET,436.3,0.6,2.6,300,0,LOSE,299577
2024-10-14,新潟,2,10,Single,BET,540.2,0.6,3.27,200,0,LOSE,299377
2024-10-14,新潟,2,7,Single,BET,365.1,0.6,2.18,200,0,LOSE,299177
2024-10-14,東京,3,7,Single,BET,420.4,0.6,2.53,200,0,LOSE,298977
2024-10-14,東京,3,11,Single,BET,423.1,0.6,2.42,200,0,LOSE,298777
2024-10-14,東京,11,13,Single,BET,107.7,2.2,2.32,200,0,LOSE,298577
2024-10-14,東京,1,15,Single,BET,429.9,0.7,3.0,200,0,LOSE,298377
2024-10-14,東京,1,5,Single,BET,325.6,0.6,2.03,200,0,LOSE,298177
2024-10-19,京都,11,9,Single,BET,92.9,2.8,2.62,200,0,LOSE,297977
2024-10-19,京都,11,5,Single,BET,179.7,1.8,3.18,200,0,LOSE,297777
2024-10-19,京都,11,1,Single,BET,169.1,1.2,2.08,200,0,LOSE,297577
2024-10-19,京都,11,3,Single,BET,332.8,0.7,2.32,200,0,LOSE,297377
2024-10-19,京都,1,10,Single,BET,341.1,0.6,2.14,200,0,LOSE,297177
2024-10-19,東京,11,8,Single,BET,366.6,0.6,2.15,200,0,LOSE,296977
2024-10-19,東京,7,1,Single,BET,329.9,0.6,2.01,200,0,LOSE,296777
2024-10-19,新潟,4,5,Single,BET,16.4,14.6,2.4,200,3279,WIN,299856
2024-10-19,新潟,4,2,Single,BET,114.0,12.0,13.71,200,0,LOSE,299656
2024-10-19,新潟,4,7.0-2.0,Wide,BET,11.0,2550.0,0.81,200,0,LOSE,299456
2024-10-19,新潟,1,1,Single,BET,18.1,15.3,2.76,200,3620,WIN,302876
2024-10-19,新潟,1,7,Single,BET,37.7,8.4,3.18,200,0,LOSE,302676
2024-10-19,新潟,1,4,Single,BET,36.3,7.8,2.82,200,0,LOSE,302476
2024-10-19,新潟,1,2.0-8.0,Wide,BET,2.1,6726.7,1.23,200,0,LOSE,302276
2024-10-19,新潟,1,2.0-1.0,Wide,BET,5.6,3041.1,1.23,200,1123,WIN,303199
2024-10-19,新潟,1,2.0-7.0,Wide,BET,8.1,1679.6,1.23,200,0,LOSE,302999
2024-10-19,京都,12,5,Single,BET,250.7,0.9,2.23,300,0,LOSE,302699
2024-10-20,新潟,4,4,Single,BET,31.1,12.4,3.84,300,0,LOSE,302399
2024-10-20,東京,12,4,Single,BET,312.8,0.8,2.45,300,0,LOSE,302099
2024-10-20,新潟,9,3,Single,BET,453.7,0.7,3.02,300,0,LOSE,301799
2024-10-20,京都,12,13,Single,BET,329.7,0.9,3.08,300,0,LOSE,301499
2024-10-20,新潟,8,2,Single,BET,205.7,1.2,2.39,300,0,LOSE,301199
2024-10-20,京都,7,13,Single,BET,430.8,0.6,2.56,300,0,LOSE,300899
2024-10-20,新潟,2,9,Single,BET,100.4,2.2,2.22,300,0,LOSE,300599
2024-10-20,東京,3,3,Single,BET,201.2,1.2,2.46,300,0,LOSE,300299
2024-10-26,東京,2,9,Single,BET,445.0,0.7,2.94,300,0,LOSE,299999
2024-10-26,東京,2,5,Single,BET,447.5,0.6,2.67,300,0,LOSE,299699
2024-10-26,新潟,6,1,Single,BET,416.2,0.8,3.19,200,0,LOSE,299499
2024-10-26,新潟,6,13,Single,BET,418.3,0.6,2.5,200,0,LOSE,299299
2024-10-26,京都,3,4,Single,BET,347.0,0.7,2.33,200,0,LOSE,299099
2024-10-26,新潟,12,1,Single,BET,256.5,1.2,3.11,200,0,LOSE,298899
2024-10-26,新潟,4,4,Single,BET,30.9,7.0,2.16,200,0,LOSE,298699
2024-10-26,新潟,4,5,Single,BET,79.3,4.0,3.15,200,0,LOSE,298499
2024-10-26,京都,2,9,Single,BET,375.7,0.6,2.32,200,0,LOSE,298299
2024-10-26,東京,3,3,Single,BET,189.5,2.4,4.48,200,0,LOSE,298099
2024-10-26,東京,3,1,Single,BET,174.3,1.2,2.1,200,0,LOSE,297899
2024-10-26,東京,3,4,Single,BET,588.3,0.6,3.73,200,0,LOSE,297699
2024-10-26,東京,3,6,Single,BET,399.3,0.6,2.5,200,0,LOSE,297499
2024-10-26,東京,3,13,Single,BET,506.6,0.6,3.09,200,0,LOSE,297299
2024-10-26,東京,3,8,Single,BET,686.3,0.5,3.73,200,0,LOSE,297099
2024-10-26,東京,3,16,Single,BET,643.1,0.5,3.36,200,0,LOSE,296899
2024-10-26,東京,8,7,Single,BET,346.2,0.7,2.54,200,0,LOSE,296699
2024-10-26,新潟,2,10,Single,BET,374.4,0.6,2.39,200,0,LOSE,296499
2024-10-26,東京,7,11,Single,BET,356.5,0.7,2.35,200,0,LOSE,296299
2024-10-26,京都,1,4,Single,BET,310.1,2.0,6.05,200,0,LOSE,296099
2024-10-26,京都,1,2,Single,BET,308.2,0.7,2.08,200,0,LOSE,295899
2024-10-26,新潟,1,6,Single,BET,91.8,6.9,6.3,200,0,LOSE,295699
2024-10-26,新潟,1,7,Single,BET,59.9,5.7,3.41,200,0,LOSE,295499
2024-10-26,新潟,1,12,Single,BET,160.2,5.3,8.41,200,0,LOSE,295299
2024-10-26,新潟,1,4,Single,BET,107.7,5.0,5.39,200,0,LOSE,295099
2024-10-27,新潟,1,9,Single,BET,349.7,0.6,2.04,200,0,LOSE,294899
2024-10-27,東京,3,4,Single,BET,405.5,0.7,2.83,200,0,LOSE,294699
2024-10-27,京都,7,1,Single,BET,258.6,1.0,2.58,200,0,LOSE,294499
2024-10-27,新潟,2,3,Single,BET,323.2,0.6,2.05,200,0,LOSE,294299
2024-10-27,新潟,2,5,Single,BET,353.2,0.6,2.11,200,0,LOSE,294099
2024-10-27,東京,6,11,Single,BET,363.8,0.6,2.13,200,0,LOSE,293899
2024-10-27,東京,6,5,Single,BET,418.4,0.6,2.31,200,0,LOSE,293699
2024-10-27,新潟,3,5,Single,BET,392.7,0.6,2.45,200,0,LOSE,293499
2024-10-27,新潟,9,15,Single,BET,439.3,0.5,2.24,200,0,LOSE,293299
2024-10-27,新潟,12,2,Single,BET,280.4,0.8,2.23,200,0,LOSE,293099
2024-10-27,新潟,7,1,Single,BET,344.7,1.1,3.81,200,0,LOSE,292899
2024-10-27,新潟,6,11,Single,BET,374.1,0.6,2.14,200,0,LOSE,292699
2024-10-27,新潟,4,6,Single,BET,56.6,10.8,6.13,200,0,LOSE,292499
2024-10-27,新潟,4,5,Single,BET,111.8,5.5,6.11,200,0,LOSE,292299
2024-10-27,新潟,4,9,Single,BET,48.7,4.4,2.17,200,0,LOSE,292099
2024-10-27,新潟,4,1,Single,BET,117.9,3.4,4.06,200,0,LOSE,291899
2024-10-27,新潟,4,11.0-6.0,Wide,BET,9.4,1626.1,0.38,200,0,LOSE,291699
2024-10-27,東京,9,5,Single,BET,223.8,1.2,2.63,200,0,LOSE,291499
2024-10-27,東京,7,9,Single,BET,451.8,0.6,2.81,200,0,LOSE,291299
2024-10-27,京都,6,12,Single,BET,460.6,0.6,2.55,200,0,LOSE,291099
2024-10-27,京都,3,6,Single,BET,444.1,0.7,2.95,200,0,LOSE,290899
2024-10-27,京都,11,7,Single,BET,39.0,5.2,2.01,200,0,LOSE,290699
2024-10-27,京都,11,3,Single,BET,415.8,0.7,3.02,200,0,LOSE,290499
2024-10-27,京都,11,9,Single,BET,352.5,0.6,2.05,200,0,LOSE,290299
2024-10-27,東京,10,5,Single,BET,225.9,2.9,6.5,200,0,LOSE,290099
2024-10-27,東京,11,15,Single,BET,415.8,0.7,2.75,200,0,LOSE,289899
2024-10-27,東京,11,13,Single,BET,412.0,0.7,2.72,200,0,LOSE,289699
2024-10-27,東京,2,3,Single,BET,332.7,0.9,2.96,200,0,LOSE,289499
2024-11-02,東京,9,11,Single,BET,249.4,1.2,2.99,200,0,LOSE,289299
2024-11-02,東京,9,2,Single,BET,330.3,0.8,2.49,200,0,LOSE,289099
2024-11-02,東京,7,10,Single,BET,259.1,11.7,30.31,200,0,LOSE,288899
2024-11-02,福島,2,6,Single,BET,496.3,0.6,2.9,200,0,LOSE,288699
2024-11-02,東京,2,4,Single,BET,390.4,6.7,26.01,200,0,LOSE,288499
2024-11-02,東京,2,5,Single,BET,384.4,0.7,2.52,200,0,LOSE,288299
2024-11-02,東京,2,3.0-4.0,Wide,BET,19.3,1585.2,0.3,200,3864,WIN,291963
2024-11-02,福島,11,3,Single,BET,192.6,1.1,2.14,200,0,LOSE,291763
2024-11-02,福島,4,13,Single,BET,426.0,1.3,5.61,200,0,LOSE,291563
2024-11-02,東京,3,1,Single,BET,346.7,0.7,2.34,200,0,LOSE,291363
2024-11-02,京都,2,2,Single,BET,208.6,1.2,2.43,200,0,LOSE,291163
2024-11-02,東京,8,6,Single,BET,83.9,4.2,3.5,200,0,LOSE,290963
2024-11-02,東京,8,7,Single,BET,60.1,4.1,2.43,200,0,LOSE,290763
2024-11-02,東京,4,8.0-1.0,Wide,BET,1.5,9339.1,0.19,200,296,WIN,290859
2024-11-03,京都,7,2,Single,BET,146.9,2.6,3.77,200,0,LOSE,290659
2024-11-03,福島,3,1,Single,BET,135.4,1.7,2.27,200,0,LOSE,290459
2024-11-03,京都,2,2,Single,BET,244.4,1.5,3.77,200,0,LOSE,290259
2024-11-03,京都,2,3,Single,BET,424.2,0.7,2.83,200,0,LOSE,290059
2024-11-03,京都,2,4,Single,BET,346.2,0.7,2.29,200,0,LOSE,289859
2024-11-03,福島,9,13,Single,BET,116.5,1.9,2.25,200,0,LOSE,289659
2024-11-03,東京,10,1,Single,BET,141.3,4.4,6.17,200,0,LOSE,289459
2024-11-03,東京,1,3,Single,BET,367.2,0.6,2.34,200,0,LOSE,289259
2024-11-03,福島,5,7,Single,BET,20.8,11.6,2.41,200,4160,WIN,293219
2024-11-03,福島,1,2,Single,BET,251.2,0.8,2.02,200,0,LOSE,293019
2024-11-03,福島,4,7,Single,BET,119.6,4.2,4.97,200,0,LOSE,292819
2024-11-03,福島,4,1.0-4.0,Wide,BET,2.5,5744.2,0.44,200,0,LOSE,292619
2024-11-03,京都,8,8,Single,BET,45.5,5.0,2.29,200,0,LOSE,292419
2024-11-03,東京,8,2,Single,BET,219.5,0.9,2.06,200,0,LOSE,292219
2024-11-03,福島,10,5,Single,BET,167.6,1.9,3.18,200,0,LOSE,292019
2024-11-09,福島,9,2,Single,BET,58.9,3.5,2.06,200,0,LOSE,291819
2024-11-09,京都,1,5,Single,BET,447.2,0.6,2.77,200,0,LOSE,291619
2024-11-09,東京,1,16.0-12.0,Wide,BET,2.0,7153.4,0.25,200,390,WIN,291809
2024-11-09,東京,3,3,Single,BET,365.0,0.7,2.62,200,0,LOSE,291609
2024-11-09,東京,3,11,Single,BET,355.5,0.6,2.07,200,0,LOSE,291409
2024-11-09,東京,9,11,Single,BET,356.0,0.6,2.07,200,0,LOSE,291209
2024-11-09,福島,4,7,Single,BET,219.9,1.7,3.66,200,0,LOSE,291009
2024-11-09,京都,9,12,Single,BET,281.0,1.7,4.79,200,0,LOSE,290809
2024-11-09,京都,2,10,Single,BET,380.3,0.6,2.34,200,0,LOSE,290609
2024-11-09,東京,7,10,Single,BET,232.6,1.0,2.35,200,0,LOSE,290409
2024-11-09,京都,6,2,Single,BET,263.4,0.8,2.1,200,0,LOSE,290209
2024-11-09,京都,7,5,Single,BET,468.6,0.7,3.32,200,0,LOSE,290009
2024-11-09,京都,7,1,Single,BET,330.5,0.7,2.28,200,0,LOSE,289809
2024-11-09,福島,2,5,Single,BET,341.1,0.6,2.13,200,0,LOSE,289609
2024-11-09,京都,8,4,Single,BET,21.1,13.3,2.82,200,0,LOSE,289409
2024-11-09,京都,8,6,Single,BET,31.0,8.3,2.57,200,0,LOSE,289209
2024-11-09,京都,8,2,Single,BET,66.0,4.0,2.62,200,0,LOSE,289009
2024-11-09,京都,8,3.0-7.0,Wide,BET,2.0,7281.4,0.92,200,396,WIN,289205
2024-11-09,京都,8,3.0-4.0,Wide,BET,4.1,4265.2,0.92,200,0,LOSE,289005
2024-11-09,東京,4,3,Single,BET,465.7,0.6,2.92,200,0,LOSE,288805
2024-11-09,東京,4,10,Single,BET,575.0,0.6,3.53,200,0,LOSE,288605
2024-11-09,東京,4,13,Single,BET,753.5,0.6,4.47,200,0,LOSE,288405
2024-11-09,東京,4,6,Single,BET,663.6,0.5,3.61,200,0,LOSE,288205
2024-11-09,東京,10,4,Single,BET,318.2,0.7,2.38,200,0,LOSE,288005
2024-11-09,東京,2,8,Single,BET,402.8,0.6,2.55,200,0,LOSE,287805
2024-11-10,東京,7,9,Single,BET,309.7,0.7,2.05,200,0,LOSE,287605
2024-11-10,福島,4,7,Single,BET,45.5,8.9,4.06,200,0,LOSE,287405
2024-11-10,福島,4,5.0-7.0,Wide,BET,8.2,1792.5,0.38,200,0,LOSE,287205
2024-11-10,京都,3,3,Single,BET,271.3,0.8,2.09,200,0,LOSE,287005
2024-11-10,京都,3,11,Single,BET,322.1,0.7,2.17,200,0,LOSE,286805
2024-11-10,東京,12,1,Single,BET,411.5,0.7,2.87,200,0,LOSE,286605
2024-11-10,東京,1,4,Single,BET,367.3,0.6,2.19,200,0,LOSE,286405
2024-11-10,福島,8,2,Single,BET,373.3,0.7,2.58,200,0,LOSE,286205
2024-11-10,京都,7,5,Single,BET,355.6,0.9,3.3,200,0,LOSE,286005
2024-11-10,福島,12,10,Single,BET,370.3,0.7,2.51,200,0,LOSE,285805
2024-11-10,京都,1,4,Single,BET,514.4,0.6,3.26,200,0,LOSE,285605
2024-11-10,京都,1,10,Single,BET,546.2,0.6,3.06,200,0,LOSE,285405
2024-11-10,京都,6,2,Single,BET,310.3,0.7,2.04,200,0,LOSE,285205
2024-11-10,福島,2,2,Single,BET,278.0,0.8,2.18,200,0,LOSE,285005
2024-11-10,福島,2,16,Single,BET,422.2,0.5,2.21,200,0,LOSE,284805
2024-11-10,東京,11,15,Single,BET,99.1,8.3,8.21,200,19820,WIN,304425
2024-11-10,京都,8,1,Single,BET,329.8,0.6,2.03,300,0,LOSE,304125
2024-11-10,京都,10,3,Single,BET,294.5,0.9,2.56,300,0,LOSE,303825
2024-11-10,東京,3,2,Single,BET,265.9,1.4,3.59,300,0,LOSE,303525
2024-11-16,京都,10,13,Single,BET,263.1,1.6,4.2,300,0,LOSE,303225
2024-11-16,京都,10,2,Single,BET,361.1,0.8,2.74,300,0,LOSE,302925
2024-11-16,京都,3,10,Single,BET,555.8,1.0,5.33,300,0,LOSE,302625
2024-11-16,東京,1,4,Single,BET,350.2,0.6,2.23,300,0,LOSE,302325
2024-11-16,京都,4,3,Single,BET,378.3,0.8,3.11,300,0,LOSE,302025
2024-11-16,京都,4,9,Single,BET,398.8,0.6,2.56,300,0,LOSE,301725
2024-11-16,京都,4,14,Single,BET,488.0,0.6,3.03,300,0,LOSE,301425
2024-11-16,東京,7,15,Single,BET,572.7,0.5,2.92,300,0,LOSE,301125
2024-11-16,東京,6,3,Single,BET,317.2,0.8,2.39,300,0,LOSE,300825
2024-11-16,東京,6,2,Single,BET,310.1,0.7,2.27,300,0,LOSE,300525
2024-11-16,東京,10,1,Single,BET,217.4,0.9,2.01,300,0,LOSE,300225
2024-11-16,福島,4,14,Single,BET,63.2,11.0,6.95,300,0,LOSE,299925
2024-11-16,福島,4,7,Single,BET,140.9,4.4,6.24,300,0,LOSE,299625
2024-11-16,福島,4,10,Single,BET,192.1,2.1,4.01,300,0,LOSE,299325
2024-11-16,福島,4,6,Single,BET,257.4,1.5,3.87,300,0,LOSE,299025
2024-11-16,福島,4,11.0-14.0,Wide,BET,10.3,1650.4,0.28,300,0,LOSE,298725
2024-11-16,福島,3,6,Single,BET,133.4,1.6,2.13,200,0,LOSE,298525
2024-11-16,福島,3,15,Single,BET,722.3,0.5,3.85,200,0,LOSE,298325
2024-11-16,東京,2,7,Single,BET,503.2,0.6,3.19,200,0,LOSE,298125
2024-11-16,東京,2,9,Single,BET,644.9,0.6,3.86,200,0,LOSE,297925
2024-11-16,東京,12,11,Single,BET,346.6,0.6,2.14,200,0,LOSE,297725
2024-11-16,東京,11,1,Single,BET,236.6,1.0,2.34,200,0,LOSE,297525
2024-11-16,福島,6,14,Single,BET,437.2,0.6,2.44,200,0,LOSE,297325
2024-11-16,京都,1,15,Single,BET,594.1,0.5,3.21,200,0,LOSE,297125
2024-11-16,福島,5,10,Single,BET,40.4,8.4,3.39,200,0,LOSE,296925
2024-11-16,福島,12,5,Single,BET,135.0,1.6,2.14,200,0,LOSE,296725
2024-11-16,東京,3,4,Single,BET,340.5,0.8,2.56,200,0,LOSE,296525
2024-11-16,東京,9,8,Single,BET,195.5,2.6,5.09,200,0,LOSE,296325
2024-11-16,東京,9,11,Single,BET,338.0,1.1,3.83,200,0,LOSE,296125
2024-11-16,東京,9,2,Single,BET,284.6,0.8,2.24,200,0,LOSE,295925
2024-11-16,東京,9,5,Single,BET,397.4,0.6,2.47,200,0,LOSE,295725
2024-11-17,東京,3,3,Single,BET,318.3,0.7,2.1,200,0,LOSE,295525
2024-11-17,東京,3,15,Single,BET,659.6,0.5,3.53,200,0,LOSE,295325
2024-11-17,福島,7,4,Single,BET,348.5,0.7,2.33,200,0,LOSE,295125
2024-11-17,京都,2,10,Single,BET,318.6,0.6,2.06,200,0,LOSE,294925
2024-11-17,京都,7,3,Single,BET,331.7,0.7,2.33,200,0,LOSE,294725
2024-11-17,京都,7,7,Single,BET,422.8,0.6,2.34,200,0,LOSE,294525
2024-11-17,東京,2,2,Single,BET,413.5,0.8,3.1,200,0,LOSE,294325
2024-11-17,東京,2,8,Single,BET,414.0,0.6,2.56,200,0,LOSE,294125
2024-11-17,京都,6,15,Single,BET,484.4,0.5,2.53,200,0,LOSE,293925
2024-11-17,東京,7,11,Single,BET,111.6,2.6,2.89,200,0,LOSE,293725
2024-11-17,福島,1,2,Single,BET,302.9,0.7,2.25,200,0,LOSE,293525
2024-11-17,東京,1,10,Single,BET,398.4,0.6,2.5,200,0,LOSE,293325
2024-11-17,東京,1,6,Single,BET,467.3,0.6,2.88,200,0,LOSE,293125
2024-11-17,東京,1,5,Single,BET,536.7,0.6,3.11,200,0,LOSE,292925
2024-11-17,京都,1,11,Single,BET,450.0,0.6,2.78,200,0,LOSE,292725
2024-11-17,京都,1,1,Single,BET,396.6,0.6,2.39,200,0,LOSE,292525
2024-11-17,京都,1,9,Single,BET,514.4,0.6,3.07,200,0,LOSE,292325
2024-11-17,福島,4,4,Single,BET,89.7,10.5,9.44,200,0,LOSE,292125
2024-11-17,福島,4,14,Single,BET,288.5,9.8,28.32,200,0,LOSE,291925
2024-11-17,福島,4,12,Single,BET,27.2,8.3,2.24,200,5440,WIN,297165
2024-11-17,福島,4,5,Single,BET,97.5,5.6,5.43,200,0,LOSE,296965
2024-11-17,福島,4,10,Single,BET,139.6,5.4,7.58,200,0,LOSE,296765
2024-11-17,福島,4,8,Single,BET,181.1,5.1,9.23,200,0,LOSE,296565
2024-11-17,福島,4,2.0-4.0,Wide,BET,8.7,2910.6,0.48,200,0,LOSE,296365
2024-11-17,福島,4,2.0-14.0,Wide,BET,15.6,2715.1,0.48,200,0,LOSE,296165
2024-11-17,福島,4,2.0-5.0,Wide,BET,9.1,1541.5,0.48,200,0,LOSE,295965
2024-11-17,福島,4,2.0-10.0,Wide,BET,10.9,1502.6,0.48,200,0,LOSE,295765
2024-11-17,福島,4,2.0-8.0,Wide,BET,12.4,1410.4,0.48,200,0,LOSE,295565
2024-11-17,京都,3,3,Single,BET,502.1,0.7,3.48,200,0,LOSE,295365
2024-11-17,京都,3,10,Single,BET,329.3,0.6,2.14,200,0,LOSE,295165
2024-11-17,京都,3,1,Single,BET,471.1,0.6,2.9,200,0,LOSE,294965
2024-11-17,東京,9,13,Single,BET,23.7,9.4,2.22,200,0,LOSE,294765
2024-11-17,東京,12,16,Single,BET,199.2,1.3,2.57,200,0,LOSE,294565
2024-11-17,東京,12,11,Single,BET,372.2,0.6,2.4,200,0,LOSE,294365
2024-11-17,京都,9,5,Single,BET,449.4,0.6,2.81,200,0,LOSE,294165
2024-11-17,京都,9,6,Single,BET,438.2,0.6,2.58,200,0,LOSE,293965
2024-11-17,京都,10,6,Single,BET,345.4,0.6,2.18,200,0,LOSE,293765
2024-11-17,京都,10,15,Single,BET,489.4,0.6,3.09,200,0,LOSE,293565
2024-11-23,東京,1,4,Single,BET,372.2,1.3,4.95,200,0,LOSE,293365
2024-11-23,東京,1,3,Single,BET,402.4,0.7,2.81,200,0,LOSE,293165
2024-11-23,東京,1,11,Single,BET,370.8,0.7,2.43,200,0,LOSE,292965
2024-11-23,東京,1,14,Single,BET,376.1,0.6,2.31,200,0,LOSE,292765
2024-11-23,東京,1,8,Single,BET,418.3,0.6,2.45,200,0,LOSE,292565
2024-11-23,東京,1,9,Single,BET,419.2,0.6,2.44,200,0,LOSE,292365
2024-11-23,東京,1,15.0-16.0,Wide,BET,1.5,10432.8,0.35,200,291,WIN,292456
2024-11-23,京都,1,12,Single,BET,469.3,0.6,2.63,200,0,LOSE,292256
2024-11-23,東京,8,3,Single,BET,346.8,0.8,2.72,200,0,LOSE,292056
2024-11-23,東京,2,3,Single,BET,569.3,1.4,8.03,200,0,LOSE,291856
2024-11-23,東京,2,2,Single,BET,547.6,0.7,3.89,200,0,LOSE,291656
2024-11-23,東京,2,4,Single,BET,652.1,0.7,4.51,200,0,LOSE,291456
2024-11-23,東京,2,9,Single,BET,406.9,0.6,2.48,200,0,LOSE,291256
2024-11-23,東京,2,10,Single,BET,616.9,0.6,3.76,200,0,LOSE,291056
2024-11-23,東京,2,15,Single,BET,451.0,0.5,2.37,200,0,LOSE,290856
2024-11-23,東京,2,16,Single,BET,461.9,0.5,2.42,200,0,LOSE,290656
2024-11-23,京都,2,12,Single,BET,433.0,0.6,2.61,200,0,LOSE,290456
2024-11-23,東京,3,2,Single,BET,255.0,0.9,2.41,200,0,LOSE,290256
2024-11-23,東京,3,1,Single,BET,674.5,0.7,4.75,200,0,LOSE,290056
2024-11-23,東京,3,9,Single,BET,576.6,0.7,3.85,200,0,LOSE,289856
2024-11-23,東京,3,12,Single,BET,363.7,0.7,2.43,200,0,LOSE,289656
2024-11-23,東京,3,8,Single,BET,732.7,0.7,4.8,200,0,LOSE,289456
2024-11-23,東京,3,13,Single,BET,718.2,0.6,4.37,200,0,LOSE,289256
2024-11-23,京都,7,15,Single,BET,390.0,0.5,2.11,200,0,LOSE,289056
2024-11-23,東京,10,11,Single,BET,272.4,0.9,2.56,200,0,LOSE,288856
2024-11-23,東京,6,8,Single,BET,340.5,0.6,2.06,200,0,LOSE,288656
2024-11-23,京都,9,10,Single,BET,183.2,1.7,3.03,200,0,LOSE,288456
2024-11-23,京都,9,9,Single,BET,436.8,0.7,2.86,200,0,LOSE,288256
2024-11-23,京都,3,4,Single,BET,339.7,0.7,2.37,200,0,LOSE,288056
2024-11-23,東京,12,4,Single,BET,274.9,0.7,2.04,200,0,LOSE,287856
2024-11-23,京都,4,10,Single,BET,25.2,9.6,2.43,200,0,LOSE,287656
2024-11-23,京都,4,1,Single,BET,175.3,8.5,14.83,200,0,LOSE,287456
2024-11-23,京都,4,6,Single,BET,59.9,4.3,2.6,200,0,LOSE,287256
2024-11-23,京都,4,2,Single,BET,65.6,4.0,2.61,200,0,LOSE,287056
2024-11-23,京都,4,5.0-1.0,Wide,BET,18.6,1284.9,0.69,200,0,LOSE,286856
2024-11-24,東京,3,7,Single,BET,354.5,0.7,2.65,200,0,LOSE,286656
2024-11-24,東京,3,3,Single,BET,680.7,0.7,5.07,200,0,LOSE,286456
2024-11-24,東京,3,10,Single,BET,480.7,0.6,3.0,200,0,LOSE,286256
2024-11-24,東京,3,6,Single,BET,417.9,0.6,2.55,200,0,LOSE,286056
2024-11-24,東京,7,1,Single,BET,295.9,0.7,2.04,200,0,LOSE,285856
2024-11-24,東京,7,3,Single,BET,353.7,0.6,2.28,200,0,LOSE,285656
2024-11-24,京都,1,15,Single,BET,417.3,0.5,2.24,200,0,LOSE,285456
2024-11-24,東京,2,3,Single,BET,347.0,0.7,2.29,200,0,LOSE,285256
2024-11-24,東京,2,5,Single,BET,414.1,0.6,2.5,200,0,LOSE,285056
2024-11-24,東京,2,16,Single,BET,580.5,0.5,2.98,200,0,LOSE,284856
2024-11-24,東京,2,15,Single,BET,584.8,0.5,2.84,200,0,LOSE,284656
2024-11-24,東京,2,13.0-18.0,Wide,BET,1.7,8197.2,0.25,200,335,WIN,284791
2024-11-24,京都,3,6,Single,BET,473.6,0.6,2.75,200,0,LOSE,284591
2024-11-24,東京,1,9,Single,BET,436.8,0.9,3.79,200,0,LOSE,284391
2024-11-24,東京,1,3,Single,BET,301.7,0.8,2.37,200,0,LOSE,284191
2024-11-24,東京,1,6,Single,BET,608.7,0.8,4.62,200,0,LOSE,283991
2024-11-24,東京,1,15,Single,BET,449.0,0.5,2.38,200,0,LOSE,283791
2024-11-24,東京,4,3,Single,BET,322.8,0.7,2.38,200,0,LOSE,283591
2024-11-24,東京,4,12,Single,BET,583.1,0.6,3.6,200,0,LOSE,283391
